macrorep i x y cond_mean cond_var cei lf hf maxcei x_star lf_next hf_next
7.000000000000000000e+00 1.010000000000000000e+02 1.000000000000000021e-02 0.000000000000000000e+00 2.724978407791570773e-02 2.560353444250696234e-02 3.587246809461612801e-12 0.000000000000000000e+00 0.000000000000000000e+00 1.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 1.010000000000000000e+02 2.000000000000000042e-02 0.000000000000000000e+00 3.491583735837820723e-02 4.526194714977323924e-02 8.340200952196181999e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 1.010000000000000000e+02 2.999999999999999889e-02 0.000000000000000000e+00 4.259007754989853345e-02 5.901724308463390800e-02 1.354412839735093088e-07 0.000000000000000000e+00 0.000000000000000000e+00 1.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 1.010000000000000000e+02 4.000000000000000083e-02 0.000000000000000000e+00 5.027660357364621690e-02 6.689881377035858390e-02 4.083791401306865017e-07 0.000000000000000000e+00 0.000000000000000000e+00 1.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 1.010000000000000000e+02 5.000000000000000278e-02 0.000000000000000000e+00 5.797952091282905507e-02 6.892350009276375367e-02 4.755451521101992343e-07 0.000000000000000000e+00 0.000000000000000000e+00 1.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 1.010000000000000000e+02 6.000000000000000472e-02 0.000000000000000000e+00 6.570294380549028534e-02 6.509562828484653785e-02 2.385209777757751274e-07 0.000000000000000000e+00 0.000000000000000000e+00 1.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 1.010000000000000000e+02 6.999999999999999278e-02 0.000000000000000000e+00 7.345099744198178848e-02 5.540701917082994921e-02 3.742271500821810106e-08 0.000000000000000000e+00 0.000000000000000000e+00 1.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 1.010000000000000000e+02 8.000000000000000167e-02 0.000000000000000000e+00 8.122782016828707097e-02 3.983697068937167712e-02 5.038103902991647791e-10 0.000000000000000000e+00 0.000000000000000000e+00 1.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 1.010000000000000000e+02 8.999999999999999667e-02 0.000000000000000000e+00 8.903756569637101548e-02 1.835221365859308201e-02 6.938144727646586040e-16 0.000000000000000000e+00 1.000000000000000000e+00 1.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 1.010000000000000000e+02 9.999999999999999167e-02 0.000000000000000000e+00 8.144037509513046835e-02 4.532220109555819276e-02 2.804606786255624544e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
