macrorep i x y cond_mean cond_var cei lf hf maxcei x_star lf_next hf_next
8.000000000000000000e+00 3.700000000000000000e+01 1.000000000000000021e-02 0.000000000000000000e+00 -3.003558002870063137e-02 3.819720981834637263e-02 9.511089987737153797e-09 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 2.000000000000000042e-02 0.000000000000000000e+00 -3.299843519315295154e-02 7.414592685521842474e-02 2.711623628179263680e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 2.999999999999999889e-02 0.000000000000000000e+00 -3.596661876642166800e-02 1.079755389274822813e-01 3.402231923973526731e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 4.000000000000000083e-02 0.000000000000000000e+00 -3.894280094421175703e-02 1.398078066990016965e-01 1.468770637508875002e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 5.000000000000000278e-02 0.000000000000000000e+00 -4.192965911782069871e-02 1.697573019256652105e-01 3.853336334113232481e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 6.000000000000000472e-02 0.000000000000000000e+00 -4.492988028273568746e-02 1.979318198258568640e-01 7.676200484354779585e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 6.999999999999999278e-02 0.000000000000000000e+00 -4.794616345587088269e-02 2.244327670605884562e-01 1.290864387536068414e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 8.000000000000000167e-02 0.000000000000000000e+00 -5.098122210361914763e-02 2.493555267197227754e-01 1.940233319256955483e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 8.999999999999999667e-02 0.000000000000000000e+00 -5.403778658290266101e-02 2.727898016279606264e-01 2.695879107218274173e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 9.999999999999999167e-02 0.000000000000000000e+00 -5.711860659741833934e-02 2.948199372062278445e-01 3.537074366773872852e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 1.100000000000000006e-01 0.000000000000000000e+00 -6.022645367128778154e-02 3.155252250505169442e-01 4.444344407352706500e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 1.199999999999999956e-01 0.000000000000000000e+00 -6.336412364233690031e-02 3.349801883208341491e-01 5.400399691991051437e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 1.300000000000000044e-01 0.000000000000000000e+00 -6.653443917724835566e-02 3.532548499674330045e-01 6.390410762248735499e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 1.400000000000000133e-01 0.000000000000000000e+00 -6.974025231084944598e-02 3.704149847597441036e-01 7.401948979763206538e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 1.500000000000000222e-01 0.000000000000000000e+00 -7.298444701181966421e-02 3.865223560251103696e-01 8.424774361874810824e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 1.600000000000000033e-01 0.000000000000000000e+00 -7.626994177712623224e-02 4.016349379494069671e-01 9.450567810246661427e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 1.700000000000000122e-01 0.000000000000000000e+00 -7.959969225752133726e-02 4.158071242396580991e-01 1.047265754844803332e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 1.800000000000000211e-01 0.000000000000000000e+00 -8.297669391646333992e-02 4.290899238996740972e-01 1.148576347091278399e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 1.900000000000000022e-01 0.000000000000000000e+00 -8.640398472485358305e-02 4.415311448233534830e-01 1.248576910056025530e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 3.700000000000000000e+01 2.000000000000000111e-01 0.000000000000000000e+00 -8.988464789401320876e-02 4.531755658664425312e-01 1.346952358288777685e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
