macrorep i x y cond_mean cei lf hf maxcei x_star lf_next hf_next
0.000000000000000000e+00 5.140000000000000000e+02 1.000000000000000021e-02 0.000000000000000000e+00 -4.939918463588491293e-02 3.280820820726680165e-13 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 2.000000000000000042e-02 0.000000000000000000e+00 -5.471606800299681772e-02 1.731945923935213022e-08 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 2.999999999999999889e-02 0.000000000000000000e+00 -6.003702244156192830e-02 1.082316137623272448e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 4.000000000000000083e-02 0.000000000000000000e+00 -6.536408543583566155e-02 9.901313390548387812e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 5.000000000000000278e-02 0.000000000000000000e+00 -7.069929680914363579e-02 3.972152740398403239e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 6.000000000000000472e-02 0.000000000000000000e+00 -7.604469950496492436e-02 1.032736527541969120e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 6.999999999999999278e-02 0.000000000000000000e+00 -8.140234036920981908e-02 2.072968037967514235e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 8.000000000000000167e-02 0.000000000000000000e+00 -8.677427093399217584e-02 3.516737802618280680e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 8.999999999999999667e-02 0.000000000000000000e+00 -9.216254820319605412e-02 5.309504219837089117e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 9.999999999999999167e-02 0.000000000000000000e+00 -9.756923544013754168e-02 7.363215701206380498e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 1.100000000000000006e-01 0.000000000000000000e+00 -1.029964029576235784e-01 9.572988651842572264e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 1.199999999999999956e-01 0.000000000000000000e+00 -1.084461289107100379e-01 1.182899381955334825e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 1.300000000000000044e-01 0.000000000000000000e+00 -1.139205000924626288e-01 1.402421051483325465e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 1.400000000000000133e-01 0.000000000000000000e+00 -1.194216127330258170e-01 1.605919886695948359e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 1.500000000000000222e-01 0.000000000000000000e+00 -1.249515733023048858e-01 1.784492354541243955e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 1.600000000000000033e-01 0.000000000000000000e+00 -1.305124993165693859e-01 1.930441147381650041e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 1.700000000000000122e-01 0.000000000000000000e+00 -1.361065201492860643e-01 2.037379774031230356e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 1.800000000000000211e-01 0.000000000000000000e+00 -1.417357778464925222e-01 2.100314394921991637e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 1.900000000000000022e-01 0.000000000000000000e+00 -1.474024279470230459e-01 2.115729765756520914e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 2.000000000000000111e-01 0.000000000000000000e+00 -1.531086403079012226e-01 2.081698615062773164e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 2.100000000000000200e-01 0.000000000000000000e+00 -1.588565999352152536e-01 1.998028721299862503e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 2.200000000000000011e-01 0.000000000000000000e+00 -1.646485078207941266e-01 1.866457766170585494e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 2.300000000000000100e-01 0.000000000000000000e+00 -1.704865817850047260e-01 1.690900701273050435e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 2.400000000000000189e-01 0.000000000000000000e+00 -1.763730573259934542e-01 1.477744709668316753e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 2.500000000000000000e-01 0.000000000000000000e+00 -1.823101884756963553e-01 1.236167217155728984e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.140000000000000000e+02 2.600000000000000089e-01 0.000000000000000000e+00 -1.883002486629464234e-01 9.784122531851600219e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
