macrorep i x y cond_mean cond_var cond_mean_err cond_var_err cei lf hf maxcei x_star lf_next hf_next
1.000000000000000000e+00 3.310000000000000000e+02 1.000000000000000021e-02 0.000000000000000000e+00 -9.555530620054810895e-03 2.656821471715354460e-02 -4.709119941218520289e-01 4.801953790667445009e-03 8.670730107614416257e-10 0.000000000000000000e+00 0.000000000000000000e+00 7.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 3.310000000000000000e+02 2.000000000000000042e-02 0.000000000000000000e+00 -1.646488461717778712e-02 5.157903028694232894e-02 -4.713054209073725964e-01 9.098901540730848503e-03 5.583040452728288612e-07 0.000000000000000000e+00 0.000000000000000000e+00 7.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 3.310000000000000000e+02 2.999999999999999889e-02 0.000000000000000000e+00 -2.338061962568703869e-02 7.507865930143668709e-02 -4.717011926828491575e-01 1.294218110602517527e-02 1.022171480884913808e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 3.310000000000000000e+02 4.000000000000000083e-02 0.000000000000000000e+00 -3.030592983512466962e-02 9.711052212677467876e-02 -4.721004906893765951e-01 1.637771013408374429e-02 5.488037486431048082e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 3.310000000000000000e+02 5.000000000000000278e-02 0.000000000000000000e+00 -3.724401385755718441e-02 1.177153271311602717e-01 -4.725045066926230608e-01 1.944653466600787181e-02 1.658784347701313007e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 3.310000000000000000e+02 6.000000000000000472e-02 0.000000000000000000e+00 -4.419807620492718914e-02 1.369311459018913713e-01 -4.729144465398358865e-01 2.218531953473631621e-02 3.647306116980734460e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 3.310000000000000000e+02 6.999999999999999278e-02 0.000000000000000000e+00 -5.117132876913017131e-02 1.547934835903961581e-01 -4.733315337588763771e-01 2.462678641875625657e-02 6.591269907127161876e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 3.310000000000000000e+02 8.000000000000000167e-02 0.000000000000000000e+00 -5.816699230549983446e-02 1.713353445152550891e-01 -4.737570132100246134e-01 2.680010478490977774e-02 1.045613900345890648e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 3.310000000000000000e+02 8.999999999999999667e-02 0.000000000000000000e+00 -6.518829792038720317e-02 1.865872931444229055e-01 -4.741921548014546572e-01 2.873124039109173355e-02 1.513639321398686094e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 3.310000000000000000e+02 9.999999999999999167e-02 0.000000000000000000e+00 -7.223848856352059478e-02 2.005775105693283211e-01 -4.746382572794687893e-01 3.044326551258092622e-02 2.048888892311155965e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
