macrorep i x y cond_mean cond_var cond_mean_err cond_var_err cei lf hf maxcei x_star lf_next hf_next
2.000000000000000000e+00 1.600000000000000000e+01 1.000000000000000021e-02 0.000000000000000000e+00 1.074418225257518789e-02 7.210901639654358763e-02 2.291402865450301030e-02 2.537748469930450196e-02 1.175909389482471604e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.520000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.600000000000000000e+01 2.000000000000000042e-02 0.000000000000000000e+00 6.680434183298642609e-03 1.366138862611877280e-01 1.881613018307229379e-02 4.840994362790385780e-02 4.165771423085967706e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.520000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.600000000000000000e+01 2.999999999999999889e-02 0.000000000000000000e+00 2.592356569059987154e-03 1.942887230687098121e-01 1.470022441111673052e-02 6.930013259552231242e-02 1.769891962251567488e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.520000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.600000000000000000e+01 4.000000000000000083e-02 0.000000000000000000e+00 -1.532306509275573742e-03 2.458256740697280229e-01 1.055725818925622173e-02 8.823194890954470793e-02 3.970655240674202807e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.520000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.600000000000000000e+01 5.000000000000000278e-02 0.000000000000000000e+00 -5.705920652833179618e-03 2.918432266482576254e-01 6.378118847239992034e-03 1.053720502315867724e-01 6.701322377385167395e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.520000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.600000000000000000e+01 6.000000000000000472e-02 0.000000000000000000e+00 -9.940998216384454994e-03 3.328936306980211923e-01 2.153614150153117246e-03 1.208713216726598205e-01 9.694676624276879484e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.520000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.600000000000000000e+01 6.999999999999999278e-02 0.000000000000000000e+00 -1.425023581996607766e-02 3.694695260923591684e-01 -2.125547920383483169e-03 1.348662040418373287e-01 1.276862066375702293e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.520000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.600000000000000000e+01 8.000000000000000167e-02 0.000000000000000000e+00 -1.864655241291946625e-02 4.020098547830379121e-01 -6.468779604492047586e-03 1.474798949410581206e-01 1.580816363920656969e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.520000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.600000000000000000e+01 8.999999999999999667e-02 0.000000000000000000e+00 -2.314312800446617635e-02 4.309051284781811320e-01 -1.088563406675096407e-02 1.588234332793596604e-01 1.874411864828752494e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.520000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.600000000000000000e+01 9.999999999999999167e-02 0.000000000000000000e+00 -2.775344317693214519e-02 4.565021151159576185e-01 -1.538582640887836001e-02 1.689966767535710790e-01 2.153716289142151852e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.520000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
