macrorep i x y cond_mean cond_var cond_mean_err cond_var_err cei lf hf maxcei x_star lf_next hf_next
0.000000000000000000e+00 9.500000000000000000e+01 1.000000000000000021e-02 0.000000000000000000e+00 -6.836117438063089857e-02 2.200399709389678007e-02 -9.143913877406821822e-01 2.567190058336759825e-02 4.443306906258733064e-15 0.000000000000000000e+00 0.000000000000000000e+00 7.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.500000000000000000e+01 2.000000000000000042e-02 0.000000000000000000e+00 -7.357452338776743206e-02 4.294292499711700045e-02 -9.128269295471724831e-01 4.868757023911432502e-02 1.020437504544607082e-09 0.000000000000000000e+00 0.000000000000000000e+00 7.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.500000000000000000e+01 2.999999999999999889e-02 0.000000000000000000e+00 -7.879186419138567432e-02 6.284885827108993572e-02 -9.112532509033387518e-01 6.931890415002052441e-02 1.364813363312529244e-07 0.000000000000000000e+00 0.000000000000000000e+00 7.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.500000000000000000e+01 4.000000000000000083e-02 0.000000000000000000e+00 -8.401519460031207920e-02 8.175228912069604226e-02 -9.096657075798825209e-01 8.780963019316351259e-02 1.967214475864372219e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.500000000000000000e+01 5.000000000000000278e-02 0.000000000000000000e+00 -8.924651471689520887e-02 9.968217410268034873e-02 -9.080596144301610328e-01 1.043781882146325030e-01 1.072099911261428914e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.500000000000000000e+01 6.000000000000000472e-02 0.000000000000000000e+00 -9.448782770287897370e-02 1.166659784817370704e-01 -9.064302315634148455e-01 1.192203105645625594e-01 3.490120517533450975e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.500000000000000000e+01 6.999999999999999278e-02 0.000000000000000000e+00 -9.974114054644755978e-02 1.327297183022107252e-01 -9.047727503564364504e-01 1.325113343775903563e-01 8.352634913456598396e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.500000000000000000e+01 8.000000000000000167e-02 0.000000000000000000e+00 -1.050084648307353652e-01 1.478980002398604110e-01 -9.030822792623950379e-01 1.444082729148130351e-01 1.637620202399961162e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.500000000000000000e+01 8.999999999999999667e-02 0.000000000000000000e+00 -1.102918175040965010e-01 1.621940592947315740e-01 -9.013538293749381314e-01 1.550516704370096255e-01 2.799184805979872820e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.500000000000000000e+01 9.999999999999999167e-02 0.000000000000000000e+00 -1.155932216524288847e-01 1.756397943828753305e-01 -8.995822997049661707e-01 1.645672625216360874e-01 4.334646646479509841e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
